compartment_yeast,day,yeast,average_weighted_mtype
Feces,21,Malassezia_CBS_7877_GCA_003691605.1,0.00043590175319462666
Feces,21,Metschnikovia_ICS1,0.0010600944389219978
Feces,21,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.0005479432112394913
Feces,21,Penicillium_Wisconsin_54,0.0002501882570644419
Feces,21,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.0007644582003716395
Feces,21,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.0007096378821238491
Feces,21,Penicillium_gca_000710275.ASM71027v1,0.0003152176822373154
Feces,21,Penicillium_gca_000769735.ASM76973v1,0.0005744039445959407
Feces,21,Penicillium_gca_000769765.ASM76976v1,0.0007044629308371776
Feces,21,Penicillium_gca_002016555.ASM201655v1,0.0004664221337040427
Feces,21,Penicillium_gca_002072345.ASM207234v1,0.00044569130245803015
Feces,21,Penicillium_gca_002072375.ASM207237v1,0.0003155122499254392
Feces,21,Purpureocillium_gca_001653265.ASM165326v1,0.0006347148789105623
Feces,21,Purpureocillium_gca_003144605.ASM314460v1,0.00028869966498779157
Feces,21,Rhizopus_CBS_357.93_GCA_003325435.1,0.0007904675035016815
Feces,21,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.00039524728195310967
Feces,21,Rhizopus_ra_99_880_gca_000149305.RO3,0.0007228393467390837
Feces,21,Rhodotorula_NBRC10032_GCA_007990605.1,0.00028867625995097077
Feces,21,Rhodotorula_NP11_GCF_000320785.1,0.00017614460964837143
Feces,21,Rhodotorula_UCD,0.00048329860552379046
Feces,21,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.00040619135584954474
Feces,21,Rhodotorula_gca_002922495.ASM292249v1,0.0004264026074436475
Feces,21,Saccharomyces_AWRI1631_GCA_000182175.1,0.00022525829573955463
Feces,21,Saccharomyces_gca_001298625.SEUB3.0,0.000492049786271031
Feces,21,Saccharomyces_gca_001634645.GLBRCY22,0.0006144733893135058
Feces,21,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.0004456842508992513
Feces,21,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.00043892375366607326
Feces,21,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.0003717370630396375
Feces,21,Saccharomyces_yjm1202_gca_000976785.Sc_YJM1202_v1,0.0006811053645473244
Feces,21,Saccharomyces_yjm1208_gca_000976815.Sc_YJM1208_v1,0.0004315571869241556
Feces,21,Saccharomyces_yjm1242_gca_000976845.Sc_YJM1242_v1,0.000596685959658783
Feces,21,Saccharomyces_yjm1244_gca_000976875.Sc_YJM1244_v1,0.00013946184387184047
Feces,21,Saccharomyces_yjm1307_gca_000977055.Sc_YJM1307_v1,0.00025819251814250484
Feces,21,Saccharomyces_yjm1332_gca_000977145.Sc_YJM1332_v1,0.00040403365661586914
Feces,21,Saccharomyces_yjm1338_gca_000977205.Sc_YJM1338_v1,0.0005147938160725643
Feces,21,Saccharomyces_yjm1355_gca_000977295.Sc_YJM1355_v1,0.0004124872169393275
Feces,21,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.0001512858947978939
Feces,21,Saccharomyces_yjm1444_gca_000977925.Sc_YJM1444_v1,0.00026653199763221265
Feces,21,Saccharomyces_yjm1450_gca_000977985.Sc_YJM1450_v1,9.923337400168398e-05
Feces,21,Saccharomyces_yjm1460_gca_000978015.Sc_YJM1460_v1,0.00028472842800069564
Feces,21,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,0.0005599133517392138
Feces,21,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.0003796508507816604
Feces,21,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.0004218486997047044
Feces,21,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.0005149797819408745
Feces,21,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.0005392471243298797
Feces,21,Saccharomyces_yjm451_gca_000976005.Sc_YJM451_v1,0.0005089830640989814
Feces,21,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.000567610121837491
Feces,21,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.00014273353865467748
Feces,21,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.00045763003851473344
Feces,21,Talaromyces_ATCC_10500_GCF_000003125.1,9.707931950010438e-05
Feces,21,Talaromyces_pm1_gca_000750115.ASM75011v1,0.0005281323659146412
Feces,21,Trichoderma_cbs_433_97_gca_003025105.Trias_v._1.0,0.0005598412304501077
Feces,21,Trichoderma_gca_002022785.ASM202278v1,0.0006581157490350324
Feces,21,Trichoderma_gca_003025115.Trici_v4.0,0.00032347717057904115
Feces,21,Wickerhamomyces_NRRL_Y,0.0006224303443266493
Feces,35,Alternaria_FERA_1082_GCA_004154745.1,0.0007620919637481434
Feces,35,Alternaria_FERA_1164_GCA_004156015.1,0.0006328753494073557
Feces,35,Alternaria_FERA_1177_GCA_004154755.1,0.0008107529941243666
Feces,35,Alternaria_FERA_24350_GCA_004154735.1,0.0007330271859212618
Feces,35,Alternaria_FERA_635_GCA_004168565.1,0.0006301994883956495
Feces,35,Alternaria_MG1_GCA_003574525.1,0.000748315360431765
Feces,35,Aspergillus_100_8_gca_000691885.Aspergillus_oryzae_100,0.0006407669400395038
Feces,35,Aspergillus_3_042_gca_000269785.AspOry3042,0.0007653486792794513
Feces,35,Aspergillus_ATCC_13496_GCA_003344705.1,0.0003010088924205843
Feces,35,Aspergillus_ATCC_16872_GCF_001890905.1,0.0007980971328211537
Feces,35,Aspergillus_CA14_GCA_003709025.1,0.00039778478258457937
Feces,35,Aspergillus_CBS_101883_GCF_003184595.1,0.0006572531440717995
Feces,35,Aspergillus_CBS_101889_GCA_003184865.1,0.0006264100791353468
Feces,35,Aspergillus_CBS_114.51_GCF_003184785.1,0.0010045218391472653
Feces,35,Aspergillus_CBS_117626_GCA_009193485.1,0.0010014038401330832
Feces,35,Aspergillus_CBS_121591_GCF_003184745.1,0.000737711426855887
Feces,35,Aspergillus_CBS_130017_GCA_009193525.1,0.0005821685754713359
Feces,35,Aspergillus_CBS_139.54b_GCF_003344945.1,0.0007069848949400812
Feces,35,Aspergillus_CBS_313.89_GCA_003184825.1,0.0006096819544764496
Feces,35,Aspergillus_CBS_553.77_GCA_009193565.1,0.000934564684359757
Feces,35,Aspergillus_CBS_763.97_GCA_009193585.1,0.0008422893939462
Feces,35,Aspergillus_HMR_AF_1038_GCA_002234975.2,0.0008201024932710445
Feces,35,Aspergillus_IBT_18842_GCA_009193465.1,0.0007033372590986166
Feces,35,Aspergillus_IBT_28561_GCF_002847485.1,0.00011718438060828485
Feces,35,Aspergillus_IBT_29228_GCA_009193595.1,0.0008920265762421977
Feces,35,Aspergillus_IFM_58123_GCA_003850985.1,0.0004777916176434733
Feces,35,Aspergillus_NIH2624_GCF_000149615.1,0.0007539859960867781
Feces,35,Aspergillus_NRRL3357_GCF_000006275.2,0.0011639756046484282
Feces,35,Aspergillus_RIB40_GCF_000184455.2,0.0004395523429292256
Feces,35,Aspergillus_af70_gca_000952835.ASM95283v1,0.0007501600953351364
Feces,35,Aspergillus_atcc_1015_gca_000230395.ASPNI_v3.0,0.000734563243086769
Feces,35,Aspergillus_cbs_101740_gca_001889945.Aspbr1,0.0009003029788261992
Feces,35,Aspergillus_cbs_113365_gca_003184925.Aspvad1,0.0005824848803913701
Feces,35,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.0006878289319262726
Feces,35,Aspergillus_cbs_134_48_gca_001890745.Asptu1,0.0007731975545802792
Feces,35,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.00017123190856409986
Feces,35,Aspergillus_dto_134e9_gca_001890725.Aspwe1,9.741702954274476e-05
Feces,35,Aspergillus_gca_001515345.ASM151534v1,0.0007803663215700865
Feces,35,Aspergillus_gca_001717485.ASM171748v1,0.00022317735336011634
Feces,35,Aspergillus_gca_002234965.ASM223496v1,0.0006530916615341665
Feces,35,Aspergillus_ibt_23096_gca_002849105.Aspste1,0.001021495251476808
Feces,35,Aspergillus_z5_gca_001029325.ASM102932v1,0.0007131598052055773
Feces,35,Aureobasidium_EXF,0.0004234617589146445
Feces,35,Aureobasidium_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0,0.001056491831140314
Feces,35,Candida_ATCC_20962_GCA_003327735.1,0.0007439324817858455
Feces,35,Candida_p60002_gca_000784525.Cand_albi_P60002_V1,0.0004956147264889727
Feces,35,Cercospora_gca_002933655.Cbert_1,0.000818201879390728
Feces,35,Clavispora_P2_GCA_009498075.1,0.0007684220344051501
Feces,35,Clavispora_P4_GCA_009498135.1,0.0008995358742319632
Feces,35,Clavispora_P5_GCA_009498115.1,0.0007283510926257068
Feces,35,Colletotrichum_CBS_518.97_GCA_004367935.1,0.0003136921333951946
Feces,35,Colletotrichum_M1.001_GCF_000149035.1,0.000766760440996571
Feces,35,Colletotrichum_MAFF305635,0.00026137221368768273
Feces,35,Colletotrichum_MAFF_240422_104,0.0006582310384017697
Feces,35,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,0.0009460954710981708
Feces,35,Colletotrichum_gca_000696135.ASM69613v1,0.00023094217130705278
Feces,35,Colletotrichum_gca_001563125.CSAL01,0.0009850194445626098
Feces,35,Colletotrichum_gca_001563135.CSIM01,0.00023550903310000536
Feces,35,Colletotrichum_gca_001625285.Ci238704v1,0.00021627237007690843
Feces,35,Colletotrichum_gca_001855235.ASM185523v1,0.0007115151677935462
Feces,35,Colletotrichum_gca_001937105.ASM193710v1,0.00019456278321196077
Feces,35,Cutaneotrichosporon_IBC0246_GCF_001027345.1,0.000561599315379841
Feces,35,Cyberlindnera_gca_001983305.ASM198330v1,0.00042052742314335664
Feces,35,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.00014068929523655614
Feces,35,Debaryomyces_CBS_789_GCF_001447935.1,0.0005044924453832707
Feces,35,Diaporthe_gca_001006365.UCDDA912v1.0,0.000667878447374784
Feces,35,Eremothecium_DBVPG#7215_GCF_000235365.1,0.0003511517099472026
Feces,35,Exidia_hhb12029_gca_001632375.Exigl1,0.0007359877478274837
Feces,35,Fusarium_NRRL_13405_GCA_003012295.1,0.00017437554301730552
Feces,35,Fusarium_NRRL_20438_GCA_003947045.1,0.0005760882943111729
Feces,35,Fusarium_NRRL_3299_GCA_003012315.1,0.0007166125333583667
Feces,35,Fusarium_f._sp._cepae_FoC_A23_GCA_003615075.1,0.0006203806821532798
Feces,35,Fusarium_f_sp_radicis_lycopersici_26381_gca_000260155.FO_CL57_V1,0.0006353316999920646
Feces,35,Fusarium_f_sp_vasinfectum_25433_gca_000260175.FO_Cotton_V1,0.0007133558654506343
Feces,35,Fusarium_gca_001292635.ASM129263v1,0.0006651819142135727
Feces,35,Hyphopichia_nrrl_y_1933_gca_001661395.Hypbu1,0.0006727143931012616
Feces,35,Malassezia_CBS_7877_GCA_003691605.1,0.00030370340135428114
Feces,35,Metschnikovia_ICS1,0.0005712846519037299
Feces,35,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.0003918423853523079
Feces,35,Penicillium_Wisconsin_54,0.000754433257889963
Feces,35,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.0006182779291155084
Feces,35,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.00083491857443736
Feces,35,Penicillium_gca_000710275.ASM71027v1,0.0009446598899941605
Feces,35,Penicillium_gca_000769735.ASM76973v1,0.000582897655071644
Feces,35,Penicillium_gca_000769765.ASM76976v1,0.000653526875633229
Feces,35,Penicillium_gca_002016555.ASM201655v1,0.00025060554376884076
Feces,35,Penicillium_gca_002072265.ASM207226v1,0.00030821787589748405
Feces,35,Penicillium_gca_002072345.ASM207234v1,0.0009586454141557732
Feces,35,Penicillium_gca_002072375.ASM207237v1,0.0001300900658761869
Feces,35,Purpureocillium_gca_001653265.ASM165326v1,0.000818839155978069
Feces,35,Purpureocillium_gca_003144605.ASM314460v1,0.000775215769004603
Feces,35,Rhizopus_CBS_357.93_GCA_003325435.1,0.0007085370546778641
Feces,35,Rhizopus_gca_002083735.Rhimi_ATCC11559_1,0.0007344462470635177
Feces,35,Rhizopus_ra_99_880_gca_000149305.RO3,0.0008556410111581456
Feces,35,Rhodotorula_NBRC10032_GCA_007990605.1,0.000475202966453437
Feces,35,Rhodotorula_NP11_GCF_000320785.1,4.0374080773688936e-05
Feces,35,Rhodotorula_UCD,0.0005602421495435661
Feces,35,Rhodotorula_gca_001255795.IFO0880_HGAP3_v1,0.0009246926728878706
Feces,35,Rhodotorula_gca_002922495.ASM292249v1,0.0005962419371068465
Feces,35,Saccharomyces_AWRI1631_GCA_000182175.1,0.0007182409877665354
Feces,35,Saccharomyces_gca_001298625.SEUB3.0,0.0006376636326982225
Feces,35,Saccharomyces_gca_001634645.GLBRCY22,0.000742182236230758
Feces,35,Saccharomyces_vin13_gca_000190215.ScVIN13_v01,0.0002796095482328371
Feces,35,Saccharomyces_vl3_gca_000190235.ScVL3_v01,0.0008175899200827563
Feces,35,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.0007301108696712521
Feces,35,Saccharomyces_yjm1202_gca_000976785.Sc_YJM1202_v1,0.0006673842345809416
Feces,35,Saccharomyces_yjm1208_gca_000976815.Sc_YJM1208_v1,0.0010123678366826467
Feces,35,Saccharomyces_yjm1242_gca_000976845.Sc_YJM1242_v1,0.0006979663956965397
Feces,35,Saccharomyces_yjm1244_gca_000976875.Sc_YJM1244_v1,0.0005074631409085974
Feces,35,Saccharomyces_yjm1307_gca_000977055.Sc_YJM1307_v1,0.0003444022262488357
Feces,35,Saccharomyces_yjm1332_gca_000977145.Sc_YJM1332_v1,0.000676989573083891
Feces,35,Saccharomyces_yjm1338_gca_000977205.Sc_YJM1338_v1,0.0006833289613303975
Feces,35,Saccharomyces_yjm1355_gca_000977295.Sc_YJM1355_v1,0.0003328876784977945
Feces,35,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.00017232239104333165
Feces,35,Saccharomyces_yjm1444_gca_000977925.Sc_YJM1444_v1,0.0006902044744480662
Feces,35,Saccharomyces_yjm1450_gca_000977985.Sc_YJM1450_v1,0.0001719013405541189
Feces,35,Saccharomyces_yjm1460_gca_000978015.Sc_YJM1460_v1,0.0007386182043148345
Feces,35,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,0.00020047411946385005
Feces,35,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,0.0006577059678442303
Feces,35,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,0.00041506466084636947
Feces,35,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,0.0005932961181508806
Feces,35,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,0.00029219941332477906
Feces,35,Saccharomyces_yjm451_gca_000976005.Sc_YJM451_v1,0.0007078220091071773
Feces,35,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.00023042203553255545
Feces,35,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.0005709908690748678
Feces,35,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.0002701625231698725
Feces,35,Talaromyces_ATCC_10500_GCF_000003125.1,0.0005964583966420276
Feces,35,Trichoderma_cbs_433_97_gca_003025105.Trias_v._1.0,0.0006206466342130461
Feces,35,Trichoderma_gca_002022785.ASM202278v1,0.0008427304865446988
Feces,35,Trichoderma_gca_003025115.Trici_v4.0,0.00011049205673184918
Feces,35,Wickerhamomyces_NRRL_Y,0.0006603955479208408
