sample_id,Strain,Relative Change
Feces_Day7,Aspergillus_z5_gca_001029325.ASM102932v1,-0.5170709638772555
Cecum_Day1,Clavispora_P5_GCA_009498115.1,0.098730427505898
Cecum_Day21,Clavispora_P5_GCA_009498115.1,0.3031348953382129
Cecum_Day35,Clavispora_P5_GCA_009498115.1,0.7936348897213008
Cecum_Day7,Clavispora_P5_GCA_009498115.1,-0.14471001325485777
Duodenum_Day21,Clavispora_P5_GCA_009498115.1,-0.006433970216944029
Duodenum_Day35,Clavispora_P5_GCA_009498115.1,0.10781949404461288
Duodenum_Day7,Clavispora_P5_GCA_009498115.1,-0.07540765511616021
Feces_Day1,Clavispora_P5_GCA_009498115.1,-0.3715590981521397
Feces_Day21,Clavispora_P5_GCA_009498115.1,0.28083925662053666
Feces_Day35,Clavispora_P5_GCA_009498115.1,-0.20725084232955182
Feces_Day7,Clavispora_P5_GCA_009498115.1,-0.6057722469582265
Cecum_Day1,Colletotrichum_MAFF305635,0.10461254766759787
Cecum_Day21,Colletotrichum_MAFF305635,0.3072803064702794
Cecum_Day35,Colletotrichum_MAFF305635,0.7658190079467488
Cecum_Day7,Colletotrichum_MAFF305635,0.07956880423110091
Duodenum_Day21,Colletotrichum_MAFF305635,0.006954320661147317
Duodenum_Day35,Colletotrichum_MAFF305635,0.002985896239100949
Duodenum_Day7,Colletotrichum_MAFF305635,-0.5707842011096167
Feces_Day1,Colletotrichum_MAFF305635,-0.29291114441733956
Feces_Day21,Colletotrichum_MAFF305635,0.34150934123352084
Feces_Day35,Colletotrichum_MAFF305635,0.35681611999154095
Feces_Day7,Colletotrichum_MAFF305635,-0.5881227201582122
Cecum_Day1,Exidia_hhb12029_gca_001632375.Exigl1,0.09590688552966942
Cecum_Day21,Exidia_hhb12029_gca_001632375.Exigl1,0.2095387137070266
Cecum_Day35,Exidia_hhb12029_gca_001632375.Exigl1,0.727716220595817
Cecum_Day7,Exidia_hhb12029_gca_001632375.Exigl1,0.19885849860647875
Duodenum_Day21,Exidia_hhb12029_gca_001632375.Exigl1,-0.13410257026836847
Duodenum_Day35,Exidia_hhb12029_gca_001632375.Exigl1,-0.010457605407145909
Duodenum_Day7,Exidia_hhb12029_gca_001632375.Exigl1,-0.1400394007341732
Feces_Day1,Exidia_hhb12029_gca_001632375.Exigl1,-0.3270540893142049
Feces_Day21,Exidia_hhb12029_gca_001632375.Exigl1,0.2902315227368635
Feces_Day35,Exidia_hhb12029_gca_001632375.Exigl1,0.12488725440698767
Feces_Day7,Exidia_hhb12029_gca_001632375.Exigl1,-0.465972184430534
Cecum_Day1,Malassezia_CBS_7877_GCA_003691605.1,-0.15771183846608494
Cecum_Day21,Malassezia_CBS_7877_GCA_003691605.1,0.32524565858723387
Cecum_Day35,Malassezia_CBS_7877_GCA_003691605.1,0.8106914248819532
Cecum_Day7,Malassezia_CBS_7877_GCA_003691605.1,0.14752853037048852
Duodenum_Day21,Malassezia_CBS_7877_GCA_003691605.1,-0.0340953430122517
Duodenum_Day35,Malassezia_CBS_7877_GCA_003691605.1,0.0027299250801449126
Duodenum_Day7,Malassezia_CBS_7877_GCA_003691605.1,-0.10353843087589576
Feces_Day1,Malassezia_CBS_7877_GCA_003691605.1,-0.351630808357005
Feces_Day21,Malassezia_CBS_7877_GCA_003691605.1,0.3748726380091152
Feces_Day35,Malassezia_CBS_7877_GCA_003691605.1,0.37669612110796047
Feces_Day7,Malassezia_CBS_7877_GCA_003691605.1,-0.5672565626641266
Cecum_Day1,Penicillium_gca_000769765.ASM76976v1,0.1090328413819539
Cecum_Day21,Penicillium_gca_000769765.ASM76976v1,0.33301018877159017
Cecum_Day35,Penicillium_gca_000769765.ASM76976v1,0.7100970289121797
Cecum_Day7,Penicillium_gca_000769765.ASM76976v1,0.13123179191206003
Duodenum_Day21,Penicillium_gca_000769765.ASM76976v1,-0.07474394633342607
Duodenum_Day35,Penicillium_gca_000769765.ASM76976v1,0.05747942106345727
Duodenum_Day7,Penicillium_gca_000769765.ASM76976v1,-0.08902279144541536
Feces_Day1,Penicillium_gca_000769765.ASM76976v1,-0.23795473908034648
Feces_Day21,Penicillium_gca_000769765.ASM76976v1,0.29543311230565017
Feces_Day35,Penicillium_gca_000769765.ASM76976v1,-0.10452828370573974
Feces_Day7,Penicillium_gca_000769765.ASM76976v1,-0.4867281436794444
Cecum_Day1,Rhizopus_ra_99_880_gca_000149305.RO3,0.11249020162820056
Cecum_Day21,Rhizopus_ra_99_880_gca_000149305.RO3,0.33067149326983936
Cecum_Day35,Rhizopus_ra_99_880_gca_000149305.RO3,0.7333201203784558
Cecum_Day7,Rhizopus_ra_99_880_gca_000149305.RO3,0.2292719637598668
Duodenum_Day21,Rhizopus_ra_99_880_gca_000149305.RO3,0.02045922864145089
Duodenum_Day35,Rhizopus_ra_99_880_gca_000149305.RO3,0.04708298019663726
Duodenum_Day7,Rhizopus_ra_99_880_gca_000149305.RO3,-0.14119798646370807
Feces_Day1,Rhizopus_ra_99_880_gca_000149305.RO3,-0.32571060921971284
Feces_Day21,Rhizopus_ra_99_880_gca_000149305.RO3,0.12790867497273917
Feces_Day35,Rhizopus_ra_99_880_gca_000149305.RO3,0.3074545678701823
Feces_Day7,Rhizopus_ra_99_880_gca_000149305.RO3,-0.5319649986331705
Cecum_Day1,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.11975911863854405
Cecum_Day21,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.3021116287068333
Cecum_Day35,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.7220668842460316
Cecum_Day7,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.18989625112204433
Duodenum_Day21,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.0011407801102349957
Duodenum_Day35,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.06594688279662853
Duodenum_Day7,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,-0.1164616727876493
Feces_Day1,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,-0.1461518686637331
Feces_Day21,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.1986874379679051
Feces_Day35,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,0.10259357466756125
Feces_Day7,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,-0.5434773815565868
Cecum_Day1,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.1070359534612706
Cecum_Day21,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.29142665431838166
Cecum_Day35,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.6260653360348225
Cecum_Day7,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.16832048296917002
Duodenum_Day21,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.23214565534471476
Duodenum_Day35,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.017828041239868142
Duodenum_Day7,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.07673211429886129
Feces_Day1,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.25824513229774615
Feces_Day21,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,0.06735861885789118
Feces_Day35,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.17095426037913186
Feces_Day7,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.48656541835552947
Cecum_Day1,Metschnikovia_ICS1,-0.24756907627677194
Cecum_Day21,Metschnikovia_ICS1,0.2587411609925572
Cecum_Day35,Metschnikovia_ICS1,0.796446195308701
Cecum_Day7,Metschnikovia_ICS1,-0.04877911502180998
Duodenum_Day21,Metschnikovia_ICS1,0.02158108782782442
Duodenum_Day35,Metschnikovia_ICS1,0.02077862506940642
Duodenum_Day7,Metschnikovia_ICS1,-0.054795500451480184
Feces_Day1,Metschnikovia_ICS1,-0.15904719013610302
Feces_Day21,Metschnikovia_ICS1,0.4478185242249988
Feces_Day35,Metschnikovia_ICS1,-0.3099354357995723
Feces_Day7,Metschnikovia_ICS1,-0.5501329554132699
Cecum_Day1,Monascus_GCA_006542485.1,-0.07979093982825214
Cecum_Day21,Monascus_GCA_006542485.1,0.28387339902443287
Cecum_Day35,Monascus_GCA_006542485.1,0.8125442338141651
Cecum_Day7,Monascus_GCA_006542485.1,0.10597266962748808
Duodenum_Day21,Monascus_GCA_006542485.1,0.015499879172377273
Duodenum_Day35,Monascus_GCA_006542485.1,0.05059767587849118
Duodenum_Day7,Monascus_GCA_006542485.1,-0.12281647219980174
Feces_Day1,Monascus_GCA_006542485.1,-0.23216957963502027
Feces_Day21,Monascus_GCA_006542485.1,0.4367485538953848
Feces_Day35,Monascus_GCA_006542485.1,-0.24627660790323125
Feces_Day7,Monascus_GCA_006542485.1,-0.6097261058836805
Cecum_Day1,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.10856730306377038
Cecum_Day21,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.17458851184700608
Cecum_Day35,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.7900225145068098
Cecum_Day7,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.08929701706009197
Duodenum_Day21,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.058188889778233666
Duodenum_Day35,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.025751963325735705
Duodenum_Day7,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,-0.7248328086636469
Feces_Day1,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,-0.21420497213759448
Feces_Day21,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.29086940409843853
Feces_Day35,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,0.26928487750888674
Feces_Day7,Mucor_f_circinelloides_1006phl_gca_000401635.Muco_sp_1006Ph_V1,-0.5083342477082955
Cecum_Day1,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,0.10003147418856395
Cecum_Day21,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,0.2442654015541863
Cecum_Day35,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,0.567845832726279
Cecum_Day7,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,0.07579086286826398
Duodenum_Day21,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,-0.1349713986285188
Duodenum_Day35,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,0.08238023108713266
Duodenum_Day7,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,-0.1580562105404808
Feces_Day1,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,-0.318536845681586
Feces_Day21,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,0.1710290279744182
Feces_Day35,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,-0.05307521280149752
Feces_Day7,Mucor_f_lusitanicus_cbs_277_49_gca_001638945.Mucci2,-0.4595653002399469
Cecum_Day1,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-0.042020983857729455
Cecum_Day21,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-0.4507143349846272
Cecum_Day35,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.5723151728920619
Cecum_Day7,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-0.14037591408602457
Duodenum_Day21,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.023876534210291123
Duodenum_Day35,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.008128398754990496
Duodenum_Day7,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-0.1005427375491168
Feces_Day1,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-0.18668429677111398
Feces_Day21,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.3500737163264902
Feces_Day35,Penicillium_fm164_gca_000513255.PROQFM164_20130607,0.1422098803111851
Feces_Day7,Penicillium_fm164_gca_000513255.PROQFM164_20130607,-0.6396281084877957
Cecum_Day1,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,-0.4422066805217719
Cecum_Day21,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,-0.31014027369324326
Cecum_Day35,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.794597166883287
Cecum_Day7,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.05869235834539399
Duodenum_Day21,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,-0.07050899549465095
Duodenum_Day35,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.030605127681118116
Duodenum_Day7,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,-0.009310441500041122
Feces_Day1,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,-0.4349835037994141
Feces_Day21,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.2938476233524523
Feces_Day35,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,0.34149792474386587
Feces_Day7,Penicillium_fm_013_gca_000513335.PCAMFM013_20131106,-0.5494507082001518
Cecum_Day1,Penicillium_gca_000710275.ASM71027v1,0.11690264015515561
Cecum_Day21,Penicillium_gca_000710275.ASM71027v1,0.3040993159882901
Cecum_Day35,Penicillium_gca_000710275.ASM71027v1,0.7865684626070519
Cecum_Day7,Penicillium_gca_000710275.ASM71027v1,0.10568237780126877
Duodenum_Day21,Penicillium_gca_000710275.ASM71027v1,0.014054854463156019
Duodenum_Day35,Penicillium_gca_000710275.ASM71027v1,-0.012193518732790398
Duodenum_Day7,Penicillium_gca_000710275.ASM71027v1,-0.133377919676684
Feces_Day1,Penicillium_gca_000710275.ASM71027v1,-0.46543850300038336
Feces_Day21,Penicillium_gca_000710275.ASM71027v1,0.17345329940471022
Feces_Day35,Penicillium_gca_000710275.ASM71027v1,-0.10511689787769019
Feces_Day7,Penicillium_gca_000710275.ASM71027v1,-0.5989906445369131
Cecum_Day1,Penicillium_gca_000769735.ASM76973v1,0.02070249308247618
Cecum_Day21,Penicillium_gca_000769735.ASM76973v1,0.12470140854574963
Cecum_Day35,Penicillium_gca_000769735.ASM76973v1,0.6161312191331263
Cecum_Day7,Penicillium_gca_000769735.ASM76973v1,-0.026812622654546203
Duodenum_Day21,Penicillium_gca_000769735.ASM76973v1,-0.10670972321171601
Duodenum_Day35,Penicillium_gca_000769735.ASM76973v1,0.05770855072224679
Duodenum_Day7,Penicillium_gca_000769735.ASM76973v1,-0.05216948693720047
Feces_Day1,Penicillium_gca_000769735.ASM76973v1,-0.20611018655968483
Feces_Day21,Penicillium_gca_000769735.ASM76973v1,0.24132987439232068
Feces_Day35,Penicillium_gca_000769735.ASM76973v1,-0.04892247489479096
Feces_Day7,Penicillium_gca_000769735.ASM76973v1,-0.6611382476761618
Cecum_Day1,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.06669080763449431
Cecum_Day21,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.32829366498103196
Cecum_Day35,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.7745243544746525
Cecum_Day7,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,-0.2369356226929349
Duodenum_Day21,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,-0.04090278270462733
Duodenum_Day35,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.015955764431618835
Duodenum_Day7,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,-0.10803116173829652
Feces_Day1,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,-0.10447709033339247
Feces_Day21,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.22520479735260235
Feces_Day35,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,0.2639923831046018
Feces_Day7,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,-0.4955805798972064
Cecum_Day1,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.10921613156003085
Cecum_Day21,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.20197577580317727
Cecum_Day35,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.7288974381790536
Cecum_Day7,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.05948020067737558
Duodenum_Day21,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,-0.04942914032147128
Duodenum_Day35,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.02996724703842224
Duodenum_Day7,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,-0.16953867408921264
Feces_Day1,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.03244598369671703
Feces_Day21,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.5008036308139241
Feces_Day35,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,0.14747090498037307
Feces_Day7,Saccharomyces_yjm682_gca_000976275.Sc_YJM682_v1,-0.5144284419482428
Cecum_Day1,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,-0.05505796738185742
Cecum_Day21,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,0.31875578356062073
Cecum_Day35,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,0.6377676534652201
Cecum_Day7,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,0.1902533186847719
Duodenum_Day21,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,-0.08026735048579337
Duodenum_Day35,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,0.05975568864805325
Duodenum_Day7,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,-0.059895493242347886
Feces_Day1,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,-0.08851566691915291
Feces_Day21,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,0.13289330965246515
Feces_Day35,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,0.21536998008762254
Feces_Day7,Saccharomyces_yjm693_gca_000976365.Sc_YJM693_v1,-0.5114895588392114
Cecum_Day1,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.03797095520063154
Cecum_Day21,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.3140139716724839
Cecum_Day35,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.07138318871298455
Cecum_Day7,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.1741671893071477
Duodenum_Day21,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.17586773995643412
Duodenum_Day35,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.024759681788554477
Duodenum_Day7,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.030807411358166004
Feces_Day1,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.0024898211208701504
Feces_Day21,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,0.10391132438836093
Feces_Day35,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.24353890474436102
Feces_Day7,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.4857111484856438
Cecum_Day1,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.028892145916742606
Cecum_Day21,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.2886980506703791
Cecum_Day35,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.723532846437444
Cecum_Day7,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,-0.3395167182898595
Duodenum_Day21,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.08909102201532892
Duodenum_Day35,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.052738041877380404
Duodenum_Day7,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,-0.18272681510973277
Feces_Day1,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,-0.2408639144726603
Feces_Day21,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.17123983854764901
Feces_Day35,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.33104168195146544
Feces_Day7,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,-0.968461231597571
Cecum_Day1,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,0.0929614965618848
Cecum_Day21,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,-0.4682605638851147
Cecum_Day35,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,0.7607789125228697
Cecum_Day7,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,-0.07626169216249368
Duodenum_Day21,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,-0.010558393106447017
Duodenum_Day35,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,0.018143676470072645
Duodenum_Day7,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,-0.01103107282319149
Feces_Day1,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,-0.21560265978225157
Feces_Day21,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,0.2654190589998411
Feces_Day35,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,-0.17597655268473678
Feces_Day7,Saccharomyces_yjm981_gca_000976515.Sc_YJM981_v1,-0.5439428950446148
Cecum_Day1,Talaromyces_ATCC_10500_GCF_000003125.1,0.12122975231873045
Cecum_Day21,Talaromyces_ATCC_10500_GCF_000003125.1,0.3187289881198585
Cecum_Day35,Talaromyces_ATCC_10500_GCF_000003125.1,0.7936398948396441
Cecum_Day7,Talaromyces_ATCC_10500_GCF_000003125.1,0.07094055769265273
Duodenum_Day21,Talaromyces_ATCC_10500_GCF_000003125.1,-0.035543125558645805
Duodenum_Day35,Talaromyces_ATCC_10500_GCF_000003125.1,0.0008391951332944458
Duodenum_Day7,Talaromyces_ATCC_10500_GCF_000003125.1,-0.06142446994053241
Feces_Day1,Talaromyces_ATCC_10500_GCF_000003125.1,-0.38303828453671374
Feces_Day21,Talaromyces_ATCC_10500_GCF_000003125.1,0.0429732137023795
Feces_Day35,Talaromyces_ATCC_10500_GCF_000003125.1,0.12786493507137164
Feces_Day7,Talaromyces_ATCC_10500_GCF_000003125.1,-0.4932636110219992
Cecum_Day1,Talaromyces_pm1_gca_000750115.ASM75011v1,-0.024128650733155954
Cecum_Day21,Talaromyces_pm1_gca_000750115.ASM75011v1,0.3247313822432507
Cecum_Day35,Talaromyces_pm1_gca_000750115.ASM75011v1,0.6814951072173547
Cecum_Day7,Talaromyces_pm1_gca_000750115.ASM75011v1,0.04482105275313897
Duodenum_Day21,Talaromyces_pm1_gca_000750115.ASM75011v1,-0.05789242606724976
Duodenum_Day35,Talaromyces_pm1_gca_000750115.ASM75011v1,0.06838084395523003
Duodenum_Day7,Talaromyces_pm1_gca_000750115.ASM75011v1,-0.06772742964026834
Feces_Day1,Talaromyces_pm1_gca_000750115.ASM75011v1,-0.38913121809655404
Feces_Day21,Talaromyces_pm1_gca_000750115.ASM75011v1,0.41913236089029615
Feces_Day35,Talaromyces_pm1_gca_000750115.ASM75011v1,
Feces_Day7,Talaromyces_pm1_gca_000750115.ASM75011v1,-0.5843660308607925
Cecum_Day1,Alternaria_FERA_1082_GCA_004154745.1,-0.056268372200507066
Cecum_Day21,Alternaria_FERA_1082_GCA_004154745.1,0.28008528936182
Cecum_Day35,Alternaria_FERA_1082_GCA_004154745.1,0.6781384763308236
Cecum_Day7,Alternaria_FERA_1082_GCA_004154745.1,0.08008243280136051
Duodenum_Day21,Alternaria_FERA_1082_GCA_004154745.1,-0.020162861758211026
Duodenum_Day35,Alternaria_FERA_1082_GCA_004154745.1,-0.004493261523110803
Duodenum_Day7,Alternaria_FERA_1082_GCA_004154745.1,-0.032983980340761665
Feces_Day1,Alternaria_FERA_1082_GCA_004154745.1,-0.0006534913303837264
Feces_Day21,Alternaria_FERA_1082_GCA_004154745.1,0.3927967030663302
Feces_Day35,Alternaria_FERA_1082_GCA_004154745.1,-0.07878369895279591
Feces_Day7,Alternaria_FERA_1082_GCA_004154745.1,-0.47894633875286496
Cecum_Day1,Alternaria_FERA_1164_GCA_004156015.1,0.10528967728348793
Cecum_Day21,Alternaria_FERA_1164_GCA_004156015.1,0.291311254456327
Cecum_Day35,Alternaria_FERA_1164_GCA_004156015.1,0.29347947853378176
Cecum_Day7,Alternaria_FERA_1164_GCA_004156015.1,0.2281311176096934
Duodenum_Day21,Alternaria_FERA_1164_GCA_004156015.1,-0.17070322014514128
Duodenum_Day35,Alternaria_FERA_1164_GCA_004156015.1,-0.008910936220800636
Duodenum_Day7,Alternaria_FERA_1164_GCA_004156015.1,-0.24550438881723524
Feces_Day1,Alternaria_FERA_1164_GCA_004156015.1,-0.2655231984170614
Feces_Day21,Alternaria_FERA_1164_GCA_004156015.1,0.27842681770578226
Feces_Day35,Alternaria_FERA_1164_GCA_004156015.1,-0.253341616592752
Feces_Day7,Alternaria_FERA_1164_GCA_004156015.1,-0.5009679639266906
Cecum_Day1,Alternaria_FERA_1177_GCA_004154755.1,0.10959096282745184
Cecum_Day21,Alternaria_FERA_1177_GCA_004154755.1,0.33535331305626714
Cecum_Day35,Alternaria_FERA_1177_GCA_004154755.1,0.30101689985248803
Cecum_Day7,Alternaria_FERA_1177_GCA_004154755.1,0.030960199204660865
Duodenum_Day21,Alternaria_FERA_1177_GCA_004154755.1,0.0032202019863540876
Duodenum_Day35,Alternaria_FERA_1177_GCA_004154755.1,0.013708896146236604
Duodenum_Day7,Alternaria_FERA_1177_GCA_004154755.1,0.00835831182992397
Feces_Day1,Alternaria_FERA_1177_GCA_004154755.1,-0.02945308260332169
Feces_Day21,Alternaria_FERA_1177_GCA_004154755.1,-0.26891914094257663
Feces_Day35,Alternaria_FERA_1177_GCA_004154755.1,-0.06717187225364096
Feces_Day7,Alternaria_FERA_1177_GCA_004154755.1,-0.5580816852375052
Cecum_Day1,Alternaria_FERA_24350_GCA_004154735.1,-0.036336882023365824
Cecum_Day21,Alternaria_FERA_24350_GCA_004154735.1,0.3216908433502179
Cecum_Day35,Alternaria_FERA_24350_GCA_004154735.1,-0.4972622312197592
Cecum_Day7,Alternaria_FERA_24350_GCA_004154735.1,0.06361092682001557
Duodenum_Day21,Alternaria_FERA_24350_GCA_004154735.1,-0.06841663505817852
Duodenum_Day35,Alternaria_FERA_24350_GCA_004154735.1,-0.07795480275586653
Duodenum_Day7,Alternaria_FERA_24350_GCA_004154735.1,-0.09235129961116906
Feces_Day1,Alternaria_FERA_24350_GCA_004154735.1,-0.11660027208233847
Feces_Day21,Alternaria_FERA_24350_GCA_004154735.1,0.301110358404852
Feces_Day35,Alternaria_FERA_24350_GCA_004154735.1,0.005285979165673194
Feces_Day7,Alternaria_FERA_24350_GCA_004154735.1,-0.45600936338781173
Cecum_Day1,Alternaria_FERA_635_GCA_004168565.1,0.03364230687540459
Cecum_Day21,Alternaria_FERA_635_GCA_004168565.1,0.30838937848439585
Cecum_Day35,Alternaria_FERA_635_GCA_004168565.1,0.5478490242349123
Cecum_Day7,Alternaria_FERA_635_GCA_004168565.1,-0.020749725882414305
Duodenum_Day21,Alternaria_FERA_635_GCA_004168565.1,-0.03758622541036827
