compartment_yeast,day,yeast,average_weighted_mtype,organism,ncbiid,kingdom,phylum,class,order,family,genus,file
Caecum,1,Saccharomyces_vl3_gca_000190235.ScVL3_v01,-0.0000914,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_vl3_gca_000190235.ScVL3_v01.json
Caecum,1,Saccharomyces_yjm1078_gca_000975645.Sc_YJM1078_v1,-0.0000813,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1078_gca_000975645.Sc_YJM1078_v1.json
Caecum,1,Saccharomyces_yjm1202_gca_000976785.Sc_YJM1202_v1,-0.000119367,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1202_gca_000976785.Sc_YJM1202_v1.json
Caecum,1,Saccharomyces_yjm1208_gca_000976815.Sc_YJM1208_v1,-0.000149892,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1208_gca_000976815.Sc_YJM1208_v1.json
Caecum,1,Saccharomyces_yjm1242_gca_000976845.Sc_YJM1242_v1,-0.000164026,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1242_gca_000976845.Sc_YJM1242_v1.json
Caecum,1,Saccharomyces_yjm1244_gca_000976875.Sc_YJM1244_v1,-0.0000823,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1244_gca_000976875.Sc_YJM1244_v1.json
Caecum,1,Saccharomyces_yjm1307_gca_000977055.Sc_YJM1307_v1,-0.000158736,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1307_gca_000977055.Sc_YJM1307_v1.json
Caecum,1,Saccharomyces_yjm1332_gca_000977145.Sc_YJM1332_v1,-0.0000834,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1332_gca_000977145.Sc_YJM1332_v1.json
Caecum,1,Saccharomyces_yjm1338_gca_000977205.Sc_YJM1338_v1,-0.0000835,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1338_gca_000977205.Sc_YJM1338_v1.json
Caecum,1,Saccharomyces_yjm1355_gca_000977295.Sc_YJM1355_v1,-0.000083,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1355_gca_000977295.Sc_YJM1355_v1.json
Caecum,1,Saccharomyces_yjm1415_gca_000977685.Sc_YJM1415_v1,-0.000082,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1415_gca_000977685.Sc_YJM1415_v1.json
Caecum,1,Saccharomyces_yjm1444_gca_000977925.Sc_YJM1444_v1,-0.0000833,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1444_gca_000977925.Sc_YJM1444_v1.json
Caecum,1,Saccharomyces_yjm1450_gca_000977985.Sc_YJM1450_v1,-0.0000823,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1450_gca_000977985.Sc_YJM1450_v1.json
Caecum,1,Saccharomyces_yjm1460_gca_000978015.Sc_YJM1460_v1,-0.0000818,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1460_gca_000978015.Sc_YJM1460_v1.json
Caecum,1,Saccharomyces_yjm1526_gca_000978165.Sc_YJM1526_v1,-0.0000815,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1526_gca_000978165.Sc_YJM1526_v1.json
Caecum,1,Saccharomyces_yjm1527_gca_000978195.Sc_YJM1527_v1,-0.0000913,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1527_gca_000978195.Sc_YJM1527_v1.json
Caecum,1,Saccharomyces_yjm1592_gca_000978315.Sc_YJM1592_v1,-0.000082,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1592_gca_000978315.Sc_YJM1592_v1.json
Caecum,1,Saccharomyces_yjm1615_gca_000978345.Sc_YJM1615_v1,-0.000102263,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm1615_gca_000978345.Sc_YJM1615_v1.json
Caecum,1,Saccharomyces_yjm193_gca_000975765.Sc_YJM193_v1,-0.0000816,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm193_gca_000975765.Sc_YJM193_v1.json
Caecum,1,Saccharomyces_yjm451_gca_000976005.Sc_YJM451_v1,-0.000102113,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm451_gca_000976005.Sc_YJM451_v1.json
Caecum,1,Saccharomyces_yjm555_gca_000976185.Sc_YJM555_v1,-0.0000847,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm555_gca_000976185.Sc_YJM555_v1.json
Caecum,1,Saccharomyces_yjm969_gca_000976395.Sc_YJM969_v1,-0.000129614,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm969_gca_000976395.Sc_YJM969_v1.json
Caecum,1,Saccharomyces_yjm972_gca_000976425.Sc_YJM972_v1,0.0000601,Saccharomyces cerevisiae,4932,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae_yjm972_gca_000976425.Sc_YJM972_v1.json
Caecum,1,Talaromyces_ATCC_10500_GCF_000003125.1,-0.000091,Talaromyces stipitatus,28564,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_stipitatus_ATCC_10500_GCF_000003125.1.json
Caecum,1,Talaromyces_pm1_gca_000750115.ASM75011v1,0.000141861,Talaromyces marneffei,37727,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_marneffei_pm1_gca_000750115.ASM75011v1.json
Caecum,1,Trichoderma_cbs_433_97_gca_003025105.Trias_v._1.0,-0.000100963,Trichoderma asperellum,101201,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_asperellum_cbs_433_97_gca_003025105.Trias_v._1.0.json
Caecum,1,Trichoderma_gca_002022785.ASM202278v1,-0.0000902,Trichoderma guizhouense,1491466,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_guizhouense_gca_002022785.ASM202278v1.json
Caecum,1,Trichoderma_gca_003025115.Trici_v4.0,-0.0000817,Trichoderma citrinoviride,58853,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_citrinoviride_gca_003025115.Trici_v4.0.json
Caecum,1,Wickerhamomyces_NRRL_Y,-0.000104616,Wickerhamomyces ciferrii,1041607,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Wickerhamomyces,Wickerhamomyces_ciferrii_NRRL_Y.json
Caecum,7,Alternaria_FERA_1082_GCA_004154745.1,-0.000085,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_1082_GCA_004154745.1.json
Caecum,7,Alternaria_FERA_1164_GCA_004156015.1,0.000990468,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_1164_GCA_004156015.1.json
Caecum,7,Alternaria_FERA_1177_GCA_004154755.1,-0.00016435,Alternaria alternata,5599,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_alternata_FERA_1177_GCA_004154755.1.json
Caecum,7,Alternaria_FERA_24350_GCA_004154735.1,0.000615759,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_24350_GCA_004154735.1.json
Caecum,7,Alternaria_FERA_635_GCA_004168565.1,0.000820206,Alternaria tenuissima,119927,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_tenuissima_FERA_635_GCA_004168565.1.json
Caecum,7,Alternaria_MG1_GCA_003574525.1,-0.000143302,Alternaria sp.,1715220,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria_sp._MG1_GCA_003574525.1.json
Caecum,7,Aspergillus_100_8_gca_000691885.Aspergillus_oryzae_100,0.000695853,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_100_8_gca_000691885.Aspergillus_oryzae_100.json
Caecum,7,Aspergillus_3_042_gca_000269785.AspOry3042,-0.000128635,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_3_042_gca_000269785.AspOry3042.json
Caecum,7,Aspergillus_ATCC_13496_GCA_003344705.1,-0.0000044,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_ATCC_13496_GCA_003344705.1.json
Caecum,7,Aspergillus_ATCC_16872_GCF_001890905.1,0.000253029,Aspergillus aculeatus,5053,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_aculeatus_ATCC_16872_GCF_001890905.1.json
Caecum,7,Aspergillus_CA14_GCA_003709025.1,0.000735483,Aspergillus flavus,5059,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus_CA14_GCA_003709025.1.json
Caecum,7,Aspergillus_CBS_101883_GCF_003184595.1,0.000642563,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_CBS_101883_GCF_003184595.1.json
Caecum,7,Aspergillus_CBS_101889_GCA_003184865.1,0.001285035,Aspergillus homomorphus,319626,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_homomorphus_CBS_101889_GCA_003184865.1.json
Caecum,7,Aspergillus_CBS_114.51_GCF_003184785.1,0.000665411,Aspergillus japonicus,34381,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_japonicus_CBS_114.51_GCF_003184785.1.json
Caecum,7,Aspergillus_CBS_117626_GCA_009193485.1,0.000425099,Aspergillus tamarii,41984,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_tamarii_CBS_117626_GCA_009193485.1.json
Caecum,7,Aspergillus_CBS_121591_GCF_003184745.1,0.0000739,Aspergillus uvarum,446911,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_uvarum_CBS_121591_GCF_003184745.1.json
Caecum,7,Aspergillus_CBS_130017_GCA_009193525.1,0.000497674,Aspergillus sergii,1034303,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_sergii_CBS_130017_GCA_009193525.1.json
Caecum,7,Aspergillus_CBS_139.54b_GCF_003344945.1,-0.000105333,Aspergillus welwitschiae,1341132,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_welwitschiae_CBS_139.54b_GCF_003344945.1.json
Caecum,7,Aspergillus_CBS_313.89_GCA_003184825.1,-0.0000874,Aspergillus fijiensis,1191702,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_fijiensis_CBS_313.89_GCA_003184825.1.json
Caecum,7,Aspergillus_CBS_553.77_GCA_009193565.1,-0.000160119,Aspergillus coremiiformis,138285,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_coremiiformis_CBS_553.77_GCA_009193565.1.json
Caecum,7,Aspergillus_CBS_763.97_GCA_009193585.1,0.000599245,Aspergillus caelatus,61420,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_caelatus_CBS_763.97_GCA_009193585.1.json
Caecum,7,Aspergillus_HMR_AF_1038_GCA_002234975.2,0.000288093,Aspergillus turcosus,1245748,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_turcosus_HMR_AF_1038_GCA_002234975.2.json
Caecum,7,Aspergillus_HMR_AF_23_GCA_002234965.2,-0.0000242,Aspergillus turcosus,1245748,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_turcosus_HMR_AF_23_GCA_002234965.2.json
Caecum,7,Aspergillus_IBT_18842_GCA_009193465.1,0.001961204,Aspergillus avenaceus,36643,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_avenaceus_IBT_18842_GCA_009193465.1.json
Caecum,7,Aspergillus_IBT_28561_GCF_002847485.1,0.000789715,Aspergillus campestris,41068,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_campestris_IBT_28561_GCF_002847485.1.json
Caecum,7,Aspergillus_IBT_29228_GCA_009193595.1,-0.000150517,Aspergillus bertholletiae,1226010,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_bertholletiae_IBT_29228_GCA_009193595.1.json
Caecum,7,Aspergillus_IFM_58123_GCA_003850985.1,0.001000214,Aspergillus awamori,105351,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_awamori_IFM_58123_GCA_003850985.1.json
Caecum,7,Aspergillus_NIH2624_GCF_000149615.1,0.000127431,Aspergillus terreus,33178,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_terreus_NIH2624_GCF_000149615.1.json
Caecum,7,Aspergillus_NRRL3357_GCF_000006275.2,0.0002581,Aspergillus flavus,5059,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus_NRRL3357_GCF_000006275.2.json
Caecum,7,Aspergillus_RIB40_GCF_000184455.2,0.000780521,Aspergillus oryzae,5062,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae_RIB40_GCF_000184455.2.json
Caecum,7,Aspergillus_af70_gca_000952835.ASM95283v1,0.000245846,Aspergillus flavus,5059,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_flavus_af70_gca_000952835.ASM95283v1.json
Caecum,7,Aspergillus_atcc_1015_gca_000230395.ASPNI_v3.0,0.0000891,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_atcc_1015_gca_000230395.ASPNI_v3.0.json
Caecum,7,Aspergillus_cbs_101740_gca_001889945.Aspbr1,0.000749831,Aspergillus brasiliensis,319629,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.json
Caecum,7,Aspergillus_cbs_113365_gca_003184925.Aspvad1,0.0000617,Aspergillus vadensis,288669,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_vadensis_cbs_113365_gca_003184925.Aspvad1.json
Caecum,7,Aspergillus_cbs_115572_gca_003184525.Aspscl1,0.000633392,Aspergillus sclerotioniger,319627,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_sclerotioniger_cbs_115572_gca_003184525.Aspscl1.json
Caecum,7,Aspergillus_cbs_134_48_gca_001890745.Asptu1,-0.000175654,Aspergillus tubingensis,5068,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_tubingensis_cbs_134_48_gca_001890745.Asptu1.json
Caecum,7,Aspergillus_cbs_583_65_gca_001890125.Aspve1,0.000101829,Aspergillus versicolor,46472,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_versicolor_cbs_583_65_gca_001890125.Aspve1.json
Caecum,7,Aspergillus_dto_134e9_gca_001890725.Aspwe1,0.000357519,Aspergillus wentii,5066,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_wentii_dto_134e9_gca_001890725.Aspwe1.json
Caecum,7,Aspergillus_gca_001515345.ASM151534v1,0.000361648,Aspergillus niger,5061,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_niger_gca_001515345.ASM151534v1.json
Caecum,7,Aspergillus_gca_001717485.ASM171748v1,0.000650824,Aspergillus cristatus,573508,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_cristatus_gca_001717485.ASM171748v1.json
Caecum,7,Aspergillus_gca_002234965.ASM223496v1,0.000745052,Aspergillus turcosus,1245748,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_turcosus_gca_002234965.ASM223496v1.json
Caecum,7,Aspergillus_ibt_23096_gca_002849105.Aspste1,0.000819516,Aspergillus steynii,306088,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_steynii_ibt_23096_gca_002849105.Aspste1.json
Caecum,7,Aspergillus_z5_gca_001029325.ASM102932v1,0.000706426,Aspergillus fumigatus,746128,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_fumigatus_z5_gca_001029325.ASM102932v1.json
Caecum,7,Aureobasidium_EXF,-0.000127186,Wallemia hederae,1540922,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia_hederae_EXF.json
Caecum,7,Aureobasidium_EXF,-0.000127186,Wallemia ichthyophaga,245174,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia,Wallemia_ichthyophaga_EXF.json
Caecum,7,Aureobasidium_EXF,-0.000127186,Aureobasidium subglaciale,1042127,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_subglaciale_EXF.json
Caecum,7,Aureobasidium_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0,0.000618618,Aureobasidium melanogenum,46634,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_melanogenum_cbs_110374_gca_000721775.Aureobasidium_pullulans_var._melanogenum_CBS_110374_v1.0.json
Caecum,7,Candida_ATCC_20962_GCA_003327735.1,0.000663788,Candida viswanathii,5486,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida_viswanathii_ATCC_20962_GCA_003327735.1.json
Caecum,7,Candida_p60002_gca_000784525.Cand_albi_P60002_V1,0.000729262,Candida albicans,5476,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida_albicans_p60002_gca_000784525.Cand_albi_P60002_V1.json
Caecum,7,Cercospora_gca_002933655.Cbert_1,0.000807363,Cercospora berteroae,357750,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,Cercospora_berteroae_gca_002933655.Cbert_1.json
Caecum,7,Clavispora_P2_GCA_009498075.1,0.001644696,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P2_GCA_009498075.1.json
Caecum,7,Clavispora_P4_GCA_009498135.1,0.000587772,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P4_GCA_009498135.1.json
Caecum,7,Clavispora_P5_GCA_009498115.1,0.00128015,Clavispora lusitaniae,36911,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_lusitaniae_P5_GCA_009498115.1.json
Caecum,7,Colletotrichum_CBS_518.97_GCA_004367935.1,0.000807053,Colletotrichum sidae,1347389,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sidae_CBS_518.97_GCA_004367935.1.json
Caecum,7,Colletotrichum_M1.001_GCF_000149035.1,0.000101998,Colletotrichum graminicola,31870,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_graminicola_M1.001_GCF_000149035.1.json
Caecum,7,Colletotrichum_MAFF305635,0.000770866,Colletotrichum higginsianum,80884,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_higginsianum_MAFF305635.json
Caecum,7,Colletotrichum_MAFF_240422_104,-0.0000214,Colletotrichum orbiculare,5465,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_orbiculare_MAFF_240422_104.json
Caecum,7,Colletotrichum_cg_14_gca_000446055.Colletotrichum_gloeosporioides1,0.000623441,Colletotrichum gloeosporioides,474922,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_gloeosporioides_cg_14_gca_000446055.Colletotrichum_gloeosporioides1.json
Caecum,7,Colletotrichum_gca_000696135.ASM69613v1,0.000626277,Colletotrichum sublineola,1173701,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_sublineola_gca_000696135.ASM69613v1.json
Caecum,7,Colletotrichum_gca_001563125.CSAL01,0.000261395,Colletotrichum salicis,1209931,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_salicis_gca_001563125.CSAL01.json
Caecum,7,Colletotrichum_gca_001563135.CSIM01,0.000227235,Colletotrichum simmondsii,703756,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_simmondsii_gca_001563135.CSIM01.json
Caecum,7,Colletotrichum_gca_001625285.Ci238704v1,0.000252517,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001625285.Ci238704v1.json
Caecum,7,Colletotrichum_gca_001855235.ASM185523v1,0.000659496,Colletotrichum incanum,1573173,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_incanum_gca_001855235.ASM185523v1.json
Caecum,7,Colletotrichum_gca_001937105.ASM193710v1,0.000211887,Colletotrichum chlorophyti,708187,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_chlorophyti_gca_001937105.ASM193710v1.json
Caecum,7,Cutaneotrichosporon_IBC0246_GCF_001027345.1,-0.000201738,Cutaneotrichosporon oleaginosum,879819,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon,Cutaneotrichosporon_oleaginosum_IBC0246_GCF_001027345.1.json
Caecum,7,Cyberlindnera_gca_001983305.ASM198330v1,0.000705975,Cyberlindnera fabianii,36022,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_fabianii_gca_001983305.ASM198330v1.json
Caecum,7,Cyberlindnera_nrrl_y_1542_gca_001661405.Cybja1,0.000787451,Cyberlindnera jadinii,4903,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Phaffomycetaceae,Cyberlindnera,Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405.Cybja1.json
Caecum,7,Debaryomyces_CBS_789_GCF_001447935.1,0.000789634,Debaryomyces fabryi,58627,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_fabryi_CBS_789_GCF_001447935.1.json
Caecum,7,Diaporthe_gca_001006365.UCDDA912v1.0,0.00081109,Diaporthe ampelina,1214573,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_ampelina_gca_001006365.UCDDA912v1.0.json
Caecum,7,Eremothecium_DBVPG#7215_GCF_000235365.1,0.000764071,Eremothecium cymbalariae,45285,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Eremothecium,Eremothecium_cymbalariae_DBVPG#7215_GCF_000235365.1.json
